sid,memoryid,rankid,bankid,category,permanency
Server_14357,13,,,local_wordline,permanent
Server_14371,10,,,local_wordline,permanent
Server_14402,6,,,local_wordline,permanent
Server_14403,5,,,local_wordline,permanent
Server_14406,19,,,local_wordline,permanent
Server_1442,22,,,local_wordline,permanent
Server_14423,14,,,local_wordline,permanent
Server_14432,10,,,local_wordline,permanent
Server_14446,22,,,local_wordline,permanent
Server_14481,0,,,local_wordline,permanent
Server_14489,4,,,local_wordline,permanent
Server_14501,5,,,local_wordline,permanent
Server_14517,0,,,local_wordline,permanent
Server_14521,1,,,local_wordline,permanent
Server_1460,18,,,local_wordline,permanent
Server_14631,12,,,local_wordline,permanent
Server_14639,16,,,local_wordline,permanent
Server_1465,16,,,local_wordline,permanent
Server_1471,12,,,local_wordline,permanent
Server_14724,16,,,local_wordline,permanent
Server_14773,20,,,local_wordline,permanent
Server_14892,12,,,local_wordline,permanent
Server_14918,12,,,local_wordline,permanent
Server_14953,16,,,local_wordline,permanent
Server_14976,0,,,local_wordline,permanent
Server_15073,4,,,local_wordline,permanent
Server_15075,12,,,local_wordline,permanent
Server_15096,0,,,local_wordline,permanent
Server_15112,6,,,local_wordline,permanent
Server_15155,2,,,local_wordline,permanent
Server_15310,14,,,local_wordline,permanent
Server_15316,18,,,local_wordline,permanent
Server_15327,22,,,local_wordline,permanent
Server_15329,2,,,local_wordline,permanent
Server_15334,10,,,local_wordline,permanent
Server_15335,8,,,local_wordline,permanent
Server_15366,17,,,local_wordline,permanent
Server_15443,10,,,local_wordline,permanent
Server_15444,0,,,local_wordline,permanent
Server_15445,18,,,local_wordline,permanent
Server_15452,2,,,local_wordline,permanent
Server_15453,2,,,local_wordline,permanent
Server_15458,16,,,local_wordline,permanent
Server_15460,11,,,local_wordline,permanent
Server_15461,12,,,local_wordline,permanent
Server_15478,12,,,local_wordline,permanent
Server_15480,16,,,local_wordline,permanent
Server_15563,18,,,local_wordline,permanent
Server_1557,2,,,local_wordline,permanent
Server_15573,10,,,local_wordline,permanent
Server_15585,18,,,local_wordline,permanent
Server_15587,2,,,local_wordline,permanent
Server_15588,14,,,local_wordline,permanent
Server_15590,20,,,local_wordline,permanent
Server_15594,14,,,local_wordline,permanent
Server_15595,8,,,local_wordline,permanent
Server_15602,22,,,local_wordline,permanent
Server_15616,12,,,local_wordline,permanent
Server_1562,16,,,local_wordline,permanent
Server_15628,0,,,local_wordline,permanent
Server_1563,20,,,local_wordline,permanent
Server_15637,20,,,local_wordline,permanent
Server_15661,18,,,local_wordline,permanent
Server_15662,2,,,local_wordline,permanent
Server_15673,0,,,local_wordline,permanent
Server_15676,12,,,local_wordline,permanent
Server_1570,18,,,local_wordline,permanent
Server_15713,16,,,local_wordline,permanent
Server_15723,14,,,local_wordline,permanent
Server_15729,2,,,local_wordline,permanent
Server_1575,22,,,local_wordline,permanent
Server_15765,16,,,local_wordline,permanent
Server_15802,22,,,local_wordline,permanent
Server_15831,16,,,local_wordline,permanent
Server_15870,22,,,local_wordline,permanent
Server_15872,20,,,local_wordline,permanent
Server_15882,10,,,local_wordline,permanent
Server_15903,0,,,local_wordline,permanent
Server_15908,18,,,local_wordline,permanent
Server_1594,22,,,local_wordline,permanent
Server_15956,8,,,local_wordline,permanent
Server_15968,22,,,local_wordline,permanent
Server_1597,20,,,local_wordline,permanent
Server_16012,12,,,local_wordline,permanent
Server_16017,18,,,local_wordline,permanent
Server_16031,18,,,local_wordline,permanent
Server_16032,22,,,local_wordline,permanent
Server_16034,8,,,local_wordline,permanent
Server_16039,20,,,local_wordline,permanent
Server_16043,22,,,local_wordline,permanent
Server_16054,0,,,local_wordline,permanent
Server_16059,12,,,local_wordline,permanent
Server_16062,4,,,local_wordline,permanent
Server_16067,22,,,local_wordline,permanent
Server_16075,20,,,local_wordline,permanent
Server_16082,12,,,local_wordline,permanent
Server_16086,20,,,local_wordline,permanent
Server_16092,14,,,local_wordline,permanent
Server_16094,2,,,local_wordline,permanent
Server_16100,4,,,local_wordline,permanent
Server_16113,10,,,local_wordline,permanent
Server_16119,16,,,local_wordline,permanent
Server_16120,0,,,local_wordline,permanent
Server_16127,20,,,local_wordline,permanent
Server_16131,6,,,local_wordline,permanent
Server_16137,2,,,local_wordline,permanent
Server_16137,14,,,local_wordline,permanent
Server_16143,20,,,local_wordline,permanent
Server_16146,22,,,local_wordline,permanent
Server_16151,12,,,local_wordline,permanent
Server_16174,4,,,local_wordline,permanent
Server_16182,8,,,local_wordline,permanent
Server_16187,0,,,local_wordline,permanent
Server_16199,8,,,local_wordline,permanent
Server_1621,14,,,local_wordline,permanent
Server_16226,8,,,local_wordline,permanent
Server_16304,12,,,local_wordline,permanent
Server_16306,12,,,local_wordline,permanent
Server_16332,19,,,local_wordline,permanent
Server_16335,7,,,local_wordline,permanent
Server_16336,0,,,local_wordline,permanent
Server_16337,1,,,local_wordline,permanent
Server_16340,19,,,local_wordline,permanent
Server_16347,12,,,local_wordline,permanent
Server_16357,10,,,local_wordline,permanent
Server_16363,13,,,local_wordline,permanent
Server_16364,10,,,local_wordline,permanent
Server_16365,8,,,local_wordline,permanent
Server_16372,14,,,local_wordline,permanent
Server_16373,14,,,local_wordline,permanent
Server_16377,20,,,local_wordline,permanent
Server_16385,11,,,local_wordline,permanent
Server_16395,2,,,local_wordline,permanent
Server_16401,11,,,local_wordline,permanent
Server_16402,3,,,local_wordline,permanent
Server_16404,3,,,local_wordline,permanent
Server_1641,4,,,local_wordline,permanent
Server_16410,13,,,local_wordline,permanent
Server_16413,2,,,local_wordline,permanent
Server_16424,0,,,local_wordline,permanent
Server_16426,12,,,local_wordline,permanent
Server_16434,18,,,local_wordline,permanent
Server_16435,18,,,local_wordline,permanent
Server_16452,18,,,local_wordline,permanent
Server_16459,6,,,local_wordline,permanent
Server_16465,8,,,local_wordline,permanent
Server_16467,2,,,local_wordline,permanent
Server_16468,10,,,local_wordline,permanent
Server_16470,10,,,local_wordline,permanent
Server_16471,22,,,local_wordline,permanent
Server_16472,14,,,local_wordline,permanent
Server_16476,22,,,local_wordline,permanent
Server_16479,16,,,local_wordline,permanent
Server_16481,16,,,local_wordline,permanent
Server_16492,14,,,local_wordline,permanent
Server_1654,8,,,local_wordline,permanent
Server_16583,9,,,local_wordline,permanent
Server_16586,18,,,local_wordline,permanent
Server_16587,8,,,local_wordline,permanent
Server_1660,14,,,local_wordline,permanent
Server_16614,0,,,local_wordline,permanent
Server_16623,4,,,local_wordline,permanent
Server_16624,8,,,local_wordline,permanent
Server_16629,0,,,local_wordline,permanent
Server_16638,8,,,local_wordline,permanent
Server_16642,20,,,local_wordline,permanent
Server_16644,2,,,local_wordline,permanent
Server_1665,16,,,local_wordline,permanent
Server_16676,12,,,local_wordline,permanent
Server_16679,14,,,local_wordline,permanent
Server_16680,20,,,local_wordline,permanent
Server_16684,2,,,local_wordline,permanent
Server_16691,10,,,local_wordline,permanent
Server_1674,0,,,local_wordline,permanent
Server_16740,18,,,local_wordline,permanent
Server_16778,20,,,local_wordline,permanent
Server_16796,6,,,local_wordline,permanent
Server_16806,4,,,local_wordline,permanent
Server_16810,20,,,local_wordline,permanent
Server_16821,8,,,local_wordline,permanent
Server_16833,8,,,local_wordline,permanent
Server_16847,18,,,local_wordline,permanent
Server_16850,22,,,local_wordline,permanent
Server_16874,16,,,local_wordline,permanent
Server_16875,6,,,local_wordline,permanent
Server_16878,4,,,local_wordline,permanent
Server_16909,4,,,local_wordline,permanent
Server_16926,8,,,local_wordline,permanent
Server_16938,2,,,local_wordline,permanent
Server_17014,18,,,local_wordline,permanent
Server_17021,0,,,local_wordline,permanent
Server_17055,14,,,local_wordline,permanent
Server_17082,0,,,local_wordline,permanent
Server_17096,4,,,local_wordline,permanent
Server_17119,16,,,local_wordline,permanent
Server_1712,2,,,local_wordline,permanent
Server_17123,2,,,local_wordline,permanent
Server_17126,4,,,local_wordline,permanent
Server_17143,0,,,local_wordline,permanent
Server_17161,22,,,local_wordline,permanent
Server_17184,18,,,local_wordline,permanent
Server_17195,20,,,local_wordline,permanent
Server_17199,2,,,local_wordline,permanent
Server_17225,2,,,local_wordline,permanent
Server_17289,0,,,local_wordline,permanent
Server_17301,10,,,local_wordline,permanent
Server_1731,22,,,local_wordline,permanent
Server_1738,0,,,local_wordline,permanent
Server_17383,6,,,local_wordline,permanent
Server_17384,8,,,local_wordline,permanent
Server_1740,12,,,local_wordline,permanent
Server_17410,2,,,local_wordline,permanent
Server_17429,6,,,local_wordline,permanent
Server_17433,18,,,local_wordline,permanent
Server_1745,22,,,local_wordline,permanent
Server_17471,9,,,local_wordline,permanent
Server_17474,8,,,local_wordline,permanent
Server_17486,6,,,local_wordline,permanent
Server_17489,2,,,local_wordline,permanent
Server_1749,4,,,local_wordline,permanent
Server_17499,10,,,local_wordline,permanent
Server_17508,20,,,local_wordline,permanent
Server_17512,13,,,local_wordline,permanent
Server_17583,10,,,local_wordline,permanent
Server_17641,14,,,local_wordline,permanent
Server_17689,6,,,local_wordline,permanent
Server_17691,20,,,local_wordline,permanent
Server_17692,12,,,local_wordline,permanent
Server_17693,8,,,local_wordline,permanent
Server_17693,22,,,local_wordline,permanent
Server_17699,4,,,local_wordline,permanent
Server_17702,12,,,local_wordline,permanent
Server_17743,14,,,local_wordline,permanent
Server_17751,4,,,local_wordline,permanent
Server_17761,8,,,local_wordline,permanent
Server_17779,20,,,local_wordline,permanent
Server_17783,22,,,local_wordline,permanent
Server_17795,8,,,local_wordline,permanent
Server_17820,12,,,local_wordline,permanent
Server_17822,6,,,local_wordline,permanent
Server_17846,10,,,local_wordline,permanent
Server_17847,12,,,local_wordline,permanent
Server_17858,22,,,local_wordline,permanent
Server_17898,12,,,local_wordline,permanent
Server_17911,2,,,local_wordline,permanent
Server_17916,2,,,local_wordline,permanent
Server_17924,14,,,local_wordline,permanent
Server_17928,16,,,local_wordline,permanent
Server_17949,18,,,local_wordline,permanent
Server_17955,16,,,local_wordline,permanent
Server_17967,8,,,local_wordline,permanent
Server_17981,22,,,local_wordline,permanent
Server_17987,18,,,local_wordline,permanent
Server_18017,8,,,local_wordline,permanent
Server_18033,10,,,local_wordline,permanent
Server_18040,22,,,local_wordline,permanent
Server_18041,20,,,local_wordline,permanent
Server_18048,22,,,local_wordline,permanent
Server_18069,0,,,local_wordline,permanent
Server_18080,8,,,local_wordline,permanent
Server_18114,18,,,local_wordline,permanent
Server_18135,12,,,local_wordline,permanent
Server_18164,16,,,local_wordline,permanent
Server_18184,4,,,local_wordline,permanent
Server_18190,4,,,local_wordline,permanent
Server_18191,2,,,local_wordline,permanent
Server_18196,20,,,local_wordline,permanent
Server_18223,6,,,local_wordline,permanent
Server_18250,20,,,local_wordline,permanent
Server_18255,4,,,local_wordline,permanent
Server_18263,12,,,local_wordline,permanent
Server_1833,4,,,local_wordline,permanent
Server_1834,6,,,local_wordline,permanent
Server_18355,2,,,local_wordline,permanent
Server_18357,2,,,local_wordline,permanent
Server_1837,22,,,local_wordline,permanent
Server_18375,18,,,local_wordline,permanent
Server_18382,6,,,local_wordline,permanent
Server_1839,12,,,local_wordline,permanent
Server_18409,13,,,local_wordline,permanent
Server_18447,6,,,local_wordline,permanent
Server_18477,4,,,local_wordline,permanent
Server_18516,8,,,local_wordline,permanent
Server_18542,0,,,local_wordline,permanent
Server_18551,6,,,local_wordline,permanent
Server_18580,2,,,local_wordline,permanent
Server_18582,10,,,local_wordline,permanent
Server_18585,22,,,local_wordline,permanent
Server_18587,16,,,local_wordline,permanent
Server_18589,12,,,local_wordline,permanent
Server_18593,8,,,local_wordline,permanent
Server_18604,16,,,local_wordline,permanent
Server_18635,4,,,local_wordline,permanent
Server_18636,16,,,local_wordline,permanent
Server_18647,4,,,local_wordline,permanent
Server_18648,16,,,local_wordline,permanent
Server_18677,0,,,local_wordline,permanent
Server_18703,4,,,local_wordline,permanent
Server_18755,14,,,local_wordline,permanent
Server_18763,0,,,local_wordline,permanent
Server_1877,10,,,local_wordline,permanent
Server_18781,14,,,local_wordline,permanent
Server_18869,12,,,local_wordline,permanent
Server_1888,1,,,local_wordline,permanent
Server_18885,20,,,local_wordline,permanent
Server_1889,2,,,local_wordline,permanent
Server_1891,22,,,local_wordline,permanent
Server_18972,2,,,local_wordline,permanent
Server_19045,21,,,local_wordline,permanent
Server_1909,10,,,local_wordline,permanent
Server_19121,2,,,local_wordline,permanent
Server_19148,0,,,local_wordline,permanent
Server_1917,10,,,local_wordline,permanent
Server_1925,16,,,local_wordline,permanent
Server_19303,8,,,local_wordline,permanent
Server_19333,10,,,local_wordline,permanent
Server_19414,17,,,local_wordline,permanent
Server_19475,14,,,local_wordline,permanent
Server_19478,0,,,local_wordline,permanent
Server_19542,2,,,local_wordline,permanent
Server_19674,16,,,local_wordline,permanent
Server_19702,6,,,local_wordline,permanent
Server_19711,22,,,local_wordline,permanent
Server_19741,13,,,local_wordline,permanent
Server_19748,15,,,local_wordline,permanent
Server_19750,13,,,local_wordline,permanent
Server_19754,17,,,local_wordline,permanent
Server_19755,21,,,local_wordline,permanent
Server_1976,18,,,local_wordline,permanent
Server_19766,3,,,local_wordline,permanent
Server_1977,16,,,local_wordline,permanent
Server_19770,16,,,local_wordline,permanent
Server_1978,14,,,local_wordline,permanent
Server_19791,12,,,local_wordline,permanent
Server_19795,19,,,local_wordline,permanent
Server_19816,9,,,local_wordline,permanent
Server_19833,5,,,local_wordline,permanent
Server_19836,17,,,local_wordline,permanent
Server_1984,0,,,local_wordline,permanent
Server_19859,18,,,local_wordline,permanent
Server_19862,10,,,local_wordline,permanent
Server_19873,3,,,local_wordline,permanent
Server_19901,16,,,local_wordline,permanent
Server_1991,16,,,local_wordline,permanent
Server_19913,17,,,local_wordline,permanent
Server_19920,7,,,local_wordline,permanent
Server_19958,16,,,local_wordline,permanent
Server_19965,0,,,local_wordline,permanent
Server_20002,6,,,local_wordline,permanent
Server_20003,0,,,local_wordline,permanent
Server_2013,2,,,local_wordline,permanent
Server_20189,0,,,local_wordline,permanent
Server_20197,10,,,local_wordline,permanent
Server_20203,10,,,local_wordline,permanent
Server_20205,18,,,local_wordline,permanent
Server_2025,6,,,local_wordline,permanent
Server_20342,10,,,local_wordline,permanent
Server_20355,7,,,local_wordline,permanent
Server_20358,14,,,local_wordline,permanent
